2025-08-12 13:43:35	FILE	clean	3313	./arxiv_paper/FIRM_FINAL_SUBMISSION/sections/epsilon_stability_compromise.tex
2025-08-12 13:43:35	FILE	clean	1539	./arxiv_paper/FIRM_FINAL_SUBMISSION/sections/morphic_knot_to_particle_projection.tex
2025-08-12 13:43:34	FILE	clean	2200	./figures/generators/mass_depth_figure.py
2025-08-12 13:43:34	FILE	clean	2114	./figures/generators/epsilon_components_figure.py
2025-08-12 13:42:19	FILE	clean	76948	./arxiv_paper/FIRM_FINAL_SUBMISSION/figures/mass_depth_cn.png
2025-08-12 13:42:17	FILE	clean	6308	./structures/__pycache__/morphic_knot_projection.cpython-313.pyc
2025-08-12 13:42:17	FILE	clean	447	./figures/outputs/mass_depth_cn.csv
2025-08-12 13:42:17	FILE	clean	3714	./figures/generators/__pycache__/mass_depth_figure.cpython-313.pyc
2025-08-12 13:41:48	FILE	clean	132260	./arxiv_paper/FIRM_FINAL_SUBMISSION/figures/epsilon_components_scan.png
2025-08-12 13:41:28	FILE	clean	3742	./figures/generators/__pycache__/epsilon_components_figure.cpython-313.pyc
2025-08-12 13:36:13	FILE	clean	3301	./validation/__pycache__/coherence_suite.cpython-313.pyc
2025-08-12 13:36:13	FILE	clean	1803	./validation/__pycache__/grace_contraction_proxy.cpython-313.pyc
2025-08-12 13:36:13	FILE	clean	11191	./validation/__pycache__/epsilon_stability.cpython-313.pyc
2025-08-12 13:36:12	FILE	clean	26144	./structures/__pycache__/particle_spectrum.cpython-313.pyc
2025-08-12 13:31:35	FILE	clean	5101	./structures/morphic_knot_projection.py
2025-08-12 13:31:35	FILE	clean	31102	./structures/particle_spectrum.py
2025-08-12 13:31:35	FILE	clean	1491	./testing/structures/test_morphic_knot_projection.py
2025-08-12 13:31:15	FILE	clean	404	./.pytest_cache/v/cache/lastfailed
2025-08-12 13:31:15	FILE	clean	2	./.pytest_cache/v/cache/stepwise
2025-08-12 13:31:15	FILE	clean	10421	./.pytest_cache/v/cache/nodeids
2025-08-12 13:31:14	FILE	clean	69632	./.coverage
2025-08-12 13:29:58	FILE	clean	8425	./testing/structures/__pycache__/test_morphic_knot_projection.cpython-312-pytest-7.4.4.pyc
2025-08-12 13:28:20	FILE	clean	6250	./structures/__pycache__/morphic_knot_projection.cpython-312.pyc
2025-08-12 13:28:18	FILE	clean	18938	./constants/__pycache__/fine_structure_alpha.cpython-312.pyc
2025-08-12 13:23:50	FILE	clean	1803	./validation/coherence_suite.py
2025-08-12 13:23:42	FILE	clean	1145	./validation/grace_contraction_proxy.py
2025-08-12 13:23:36	FILE	clean	7260	./validation/epsilon_stability.py
2025-08-12 12:56:41	FILE	clean	5167	./arxiv_paper/FIRM_FINAL_SUBMISSION/sections/coherence_aggregation_functor.tex
2025-08-12 12:39:48	FILE	clean	1326	./figures/generators/epsilon_stability_figure.py
2025-08-12 12:38:33	FILE	clean	73306	./arxiv_paper/FIRM_FINAL_SUBMISSION/figures/epsilon_stability_scan.png
2025-08-12 12:38:29	FILE	clean	2461	./figures/generators/__pycache__/epsilon_stability_figure.cpython-313.pyc
2025-08-12 11:29:56	FILE	clean	13421	./validation/predictions_registry.py
2025-08-12 11:29:47	FILE	clean	12117	./testing/cosmology/test_phi_harmonic_anchor.py
2025-08-12 11:29:42	FILE	clean	9212	./testing/cosmology/test_phi_k_decomposition.py
2025-08-12 11:29:34	FILE	clean	10301	./figures/cmb_planck_tt_comparison.py
2025-08-12 11:11:34	FILE	clean	100	./cosmology/peaks/__init__.py
2025-08-12 11:11:32	FILE	clean	6564	./cosmology/proofs/phi_k_decomposition.md
2025-08-12 11:11:29	FILE	clean	4999	./cosmology/proofs/phi_harmonic_scaffold.md
2025-08-12 10:48:51	FILE	clean	18292	./firm_predictions_export.json
2025-08-12 10:48:10	FILE	clean	62922	./cosmology/__pycache__/ex_nihilo_pipeline.cpython-313.pyc
2025-08-12 10:48:10	FILE	clean	24085	./foundation/topology/__pycache__/manifold_progression.cpython-313.pyc
2025-08-12 10:48:10	FILE	clean	18831	./constants/__pycache__/cosmological_constant_derivation.cpython-313.pyc
2025-08-12 10:48:10	FILE	clean	13422	./constants/__pycache__/hubble_constant_derivation.cpython-313.pyc
2025-08-12 10:48:10	FILE	clean	10564	./validation/__pycache__/independent_verification.cpython-313.pyc
2025-08-12 10:39:24	FILE	clean	9297	./test_predictions_export.json
2025-08-12 10:37:56	FILE	clean	48639	./testing/cosmology/__pycache__/test_phi_harmonic_anchor.cpython-313-pytest-8.4.1.pyc
2025-08-12 10:36:32	FILE	clean	39721	./testing/cosmology/__pycache__/test_phi_k_decomposition.cpython-313-pytest-8.4.1.pyc
2025-08-12 10:35:17	FILE	clean	304622	./test_cmb_phi_overlay.png
2025-08-12 10:34:34	FILE	clean	5937	./cosmology/__pycache__/phi_background.cpython-313.pyc
2025-08-12 10:34:34	FILE	clean	1918	./cosmology/__pycache__/baryon_phi.cpython-313.pyc
2025-08-12 10:32:00	FILE	clean	1590	./cosmology/__pycache__/phi_k_exponent.cpython-313.pyc
2025-08-12 10:31:33	FILE	clean	3755	./cosmology/__pycache__/phi_harmonic_anchor.cpython-313.pyc
2025-08-12 10:20:24	FILE	clean	895	./cosmology/phi_k_exponent.py
2025-08-12 10:07:02	FILE	clean	2742	./cosmology/phi_harmonic_anchor.py
2025-08-12 09:51:29	FILE	clean	4984	./cosmology/phi_background.py
2025-08-12 09:51:29	FILE	clean	1282	./cosmology/baryon_phi.py
2025-08-12 03:11:45	FILE	clean	5924	./cosmology/__pycache__/recombination_saha_phi.cpython-313.pyc
2025-08-12 03:11:45	FILE	clean	30017	./cosmology/__pycache__/cmb_power_spectrum.cpython-313.pyc
2025-08-12 03:08:43	FILE	clean	28382	./cosmology/cmb_power_spectrum.py
2025-08-12 03:07:39	FILE	clean	4381	./cosmology/recombination_saha_phi.py
2025-08-12 03:03:14	FILE	clean	1718	./cosmology/recombination_phi.py
2025-08-12 03:02:52	FILE	clean	2402	./cosmology/__pycache__/recombination_phi.cpython-313.pyc
2025-08-12 03:02:51	FILE	clean	8213	./cosmology/__pycache__/__init__.cpython-313.pyc
2025-08-12 03:00:38	FILE	clean	10810	./cosmology/__init__.py
2025-08-12 03:00:02	FILE	clean	49478	./constants/__pycache__/fundamental_constants_firm.cpython-313.pyc
2025-08-12 03:00:02	FILE	clean	16386	./constants/__pycache__/kelvin_scaling_factor.cpython-313.pyc
2025-08-12 02:36:12	FILE	committed-today	323087	./figures/planck_tt_binned.png
2025-08-12 02:29:15 -0400\tCOMMIT\t06dbc46\tKristin\tCMB TT: regenerate using full pipeline (no fallback), correct Dl normalization; update arXiv and Pages
2025-08-12 02:29:01	FILE	committed-today	241252	./docs/assets/planck_tt_binned.png
2025-08-12 02:29:01	FILE	committed-today	241252	./arxiv_paper/FIRM_FINAL_SUBMISSION_arxiv_tmp/figures/planck_tt_binned.png
2025-08-12 02:28:49	FILE	clean	243667	./planck_tt_binned.png
2025-08-12 02:25:26	FILE	clean	13266	./figures/__pycache__/comparison_plots.cpython-313.pyc
2025-08-12 02:25:26	FILE	clean	12236	./figures/__pycache__/provenance_graph.cpython-313.pyc
2025-08-12 02:25:25	FILE	clean	9962	./figures/__pycache__/cmb_predictions.cpython-313.pyc
2025-08-12 02:25:25	FILE	clean	27370	./figures/__pycache__/generator.cpython-313.pyc
2025-08-12 02:25:25	FILE	clean	21685	./figures/__pycache__/consciousness_correlations.cpython-313.pyc
2025-08-12 02:25:25	FILE	clean	19505	./figures/__pycache__/particle_masses.cpython-313.pyc
2025-08-12 02:25:25	FILE	clean	12713	./figures/__pycache__/phi_emergence.cpython-313.pyc
2025-08-12 02:25:24	FILE	clean	11796	./figures/__pycache__/__init__.cpython-313.pyc
2025-08-12 02:03:52	FILE	clean	60597	./cosmology/ex_nihilo_pipeline.py
2025-08-12 01:32:40	FILE	clean	17671	./cosmology/__pycache__/inflation_theory.cpython-313.pyc
2025-08-12 01:32:40	FILE	clean	14124	./constants/__pycache__/central_physics_constants.cpython-313.pyc
2025-08-12 01:32:39	FILE	clean	18745	./constants/__pycache__/fine_structure_alpha.cpython-313.pyc
2025-08-12 01:29:49	FILE	clean	20677	./constants/fine_structure_alpha.py
2025-08-12 01:29:49	FILE	clean	12949	./constants/hubble_constant_derivation.py
2025-08-12 01:27:58	FILE	clean	13667	./constants/__pycache__/hubble_constant_derivation.cpython-312.pyc
2025-08-12 01:27:11	FILE	clean	61968	./cosmology/__pycache__/ex_nihilo_pipeline.cpython-312.pyc
2025-08-12 01:25:14	FILE	clean	7573	./testing/integration/__pycache__/test_executable_proof_pipeline.cpython-312-pytest-7.4.4.pyc
2025-08-12 01:25:14	FILE	clean	6437	./testing/cosmology/__pycache__/test_cosmology_init_smoke.cpython-312-pytest-7.4.4.pyc
2025-08-12 01:25:14	FILE	clean	6087	./testing/cosmology/__pycache__/test_cosmology_phi_native_teamd.cpython-312-pytest-7.4.4.pyc
2025-08-12 01:25:14	FILE	clean	5763	./testing/cosmology/__pycache__/test_ex_nihilo_pipeline_smoke_local.cpython-312-pytest-7.4.4.pyc
2025-08-12 01:25:14	FILE	clean	4770	./testing/constants/__pycache__/test_alpha_more.cpython-312-pytest-7.4.4.pyc
2025-08-12 01:25:14	FILE	clean	4030	./testing/constants/__pycache__/test_alpha_derivations.cpython-312-pytest-7.4.4.pyc
2025-08-12 01:25:14	FILE	clean	24414	./foundation/topology/__pycache__/manifold_progression.cpython-312.pyc
2025-08-12 01:25:14	FILE	clean	19197	./constants/__pycache__/cosmological_constant_derivation.cpython-312.pyc
2025-08-12 01:25:14	FILE	clean	14535	./constants/__pycache__/central_physics_constants.cpython-312.pyc
2025-08-12 01:25:13	FILE	clean	8016	./testing/constants/__pycache__/test_alpha_and_couplings_smoke.cpython-312-pytest-7.4.4.pyc
2025-08-12 01:09:40 -0400\tCOMMIT\tc42b955\tKristin\tPublish updates to GitHub and GitHub Pages (docs/)
2025-08-12 00:47:28	FILE	committed-today	12424	./docs/index.html
2025-08-12 00:47:10 -0400\tCOMMIT\tb741d76\tKristin\tPages: meta (OG/Twitter/JSON-LD), sticky header, lazy-load, FAQ, reproduce, BibTeX, analytics)
2025-08-12 00:44:46	FILE	clean	71654	./arxiv_paper/FIRM_FINAL_SUBMISSION_arxiv_tmp/main.tex
2025-08-12 00:44:26	FILE	clean	397074	./arxiv_paper/FIRM_FINAL_SUBMISSION_arxiv_tmp/main.log
2025-08-12 00:44:26	FILE	clean	19196200	./arxiv_paper/FIRM_FINAL_SUBMISSION_arxiv_tmp/main.pdf
2025-08-12 00:44:26	FILE	clean	125888	./arxiv_paper/FIRM_FINAL_SUBMISSION_arxiv_tmp/main.out
2025-08-12 00:44:26	FILE	clean	124684	./arxiv_paper/FIRM_FINAL_SUBMISSION_arxiv_tmp/main.aux
2025-08-12 00:29:44	FILE	committed-today	6148	./arxiv_paper/FIRM_FINAL_SUBMISSION/.DS_Store
2025-08-12 00:29:29	FILE	clean	6148	./arxiv_paper/FIRM_FINAL_SUBMISSION/figures/.DS_Store
2025-08-12 00:25:53 -0400\tCOMMIT\t81d1d53\tKristin\tPages: add responsive figure gallery with captions and anchors; copy key figures to docs/assets
2025-08-12 00:25:03	FILE	committed-today	706555	./docs/assets/inflation_evolution.png
2025-08-12 00:25:03	FILE	committed-today	6781792	./docs/assets/FIRM_CMB_Crown_Jewel_Ex_Nihilo_4K.png
2025-08-12 00:25:03	FILE	committed-today	560820	./docs/assets/dimensional_bridge_mapping.png
2025-08-12 00:25:03	FILE	committed-today	465330	./docs/assets/spacetime_metric_emergence.png
2025-08-12 00:25:03	FILE	committed-today	448935	./docs/assets/einstein_equations_derivation_chain.png
2025-08-12 00:25:03	FILE	committed-today	334345	./docs/assets/grace_operator_fixed_point_convergence.png
2025-08-12 00:25:03	FILE	committed-today	316239	./docs/assets/phi_recursion_rate_verification.png
2025-08-12 00:25:03	FILE	committed-today	207871	./docs/assets/alpha_inverse_comparison.png
2025-08-12 00:25:03	FILE	committed-today	174127	./docs/assets/bao_comparison.png
2025-08-12 00:19:20	FILE	committed-today	13007	./README.md
2025-08-12 00:19:07 -0400\tCOMMIT\tf1458f0\tKristin\tEmbed overview video (YouTube) on Pages and add link in README
2025-08-12 00:14:12	FILE	committed-today	7500567	./arxiv_paper/screenvideo.mp4
2025-08-12 00:06:01 -0400\tCOMMIT\tdf5550c\tKristin\tREADME: HN-optimized landing (links to PDF and Pages, inb4 FAQ, zero-fitting/provenance/falsifiability)
2025-08-12 00:03:38 -0400\tCOMMIT\td81695f\tKristin\tAdd GitHub Pages landing (docs/) with embedded paper and video placeholder; copy PDF to docs/paper
2025-08-12 00:02:49	FILE	committed-today	19197555	./docs/paper/FIRM_Main.pdf
2025-08-12 00:01:46 -0400\tCOMMIT\t20742fd\tKristin\tUpdate repository URLs to https://github.com/ktynski/FIRM-Fractal-Identity-Recursive-Mechanics across docs and paper
2025-08-12 00:01:41	FILE	committed-today	8247	./arxiv_paper/FIRM_FINAL_SUBMISSION/references/references.bib
2025-08-12 00:01:41	FILE	committed-today	7612	./arxiv_paper/README.md
2025-08-12 00:01:41	FILE	committed-today	5278	./pyproject.toml
2025-08-12 00:01:41	FILE	committed-today	15343	./SCIENTIFIC_INTEGRITY.md
